,TUMOR_CLASS,TUMOR_TYPE,channel,Min,Max,stddev
0,M,DC,G,111,224,16.329355337514695
0,M,DC,B,151,254,7.574156860104573
0,M,DC,R,116,255,25.51343861798561
0,M,DC,G,103,210,19.5342543558004
0,M,DC,B,138,236,11.330490082431531
0,M,DC,R,131,249,20.854104431960632
0,M,DC,G,109,219,17.935488159040066
0,M,DC,B,162,239,8.761081595558592
0,M,DC,R,122,243,22.279058033725377
0,M,DC,G,110,215,18.870099895032993
0,M,DC,B,152,235,8.84932243217378
0,M,DC,R,122,241,17.02816022758941
0,M,DC,G,109,209,13.390647218749145
0,M,DC,B,143,226,7.561388228040658
0,M,DC,R,114,239,19.317970322886474
0,M,DC,G,108,225,18.16948837813592
0,M,DC,B,137,238,10.216718684981684
0,M,DC,R,119,241,22.555553675248312
0,M,DC,G,105,216,19.10021459232463
0,M,DC,B,145,244,10.23477468849143
0,M,DC,R,126,255,22.94118757995558
0,M,DC,G,114,222,18.991679472381012
0,M,DC,B,149,253,9.866575729958567
0,M,DC,R,105,252,24.58760578946719
0,M,DC,G,97,212,19.688135988546787
0,M,DC,B,126,236,11.66689278233359
0,M,DC,R,119,239,18.204306423962535
0,M,DC,G,111,219,17.4960394367847
0,M,DC,B,142,241,8.24778583780312
0,M,DC,R,120,245,21.5975961224519
0,M,DC,G,107,221,17.718223302852692
0,M,DC,B,145,244,10.437934817873723
0,M,DC,R,117,248,21.3855328921276
0,M,DC,G,107,219,16.911124245512607
0,M,DC,B,142,241,10.166677205934011
0,M,DC,R,120,238,19.884366336480625
0,M,DC,G,110,214,16.663951652548768
0,M,DC,B,135,234,8.570582876058252
0,M,DC,R,93,248,25.18631444851183
0,M,DC,G,91,223,21.661544743952696
0,M,DC,B,140,237,10.638424882243907
0,M,DC,R,99,245,21.603541408272577
0,M,DC,G,95,219,21.948696131238947
0,M,DC,B,155,232,8.406953501304391
0,M,DC,R,101,238,30.501831957199805
0,M,DC,G,96,220,25.9567815186168
0,M,DC,B,150,239,11.5303642861279
0,M,DC,R,93,254,27.814803051020526
0,M,DC,G,92,222,21.968442889004262
0,M,DC,B,134,239,11.295146067378695
0,M,DC,R,96,255,25.269507382083425
0,M,DC,G,81,223,35.07239791803076
0,M,DC,B,144,244,12.656760791195437
0,M,DC,R,98,239,21.955106663696494
0,M,DC,G,95,217,25.799383394836987
0,M,DC,B,140,232,8.10053457961811
0,M,DC,R,90,249,33.16312123495039
0,M,DC,G,95,220,27.64090827782285
0,M,DC,B,144,238,13.332254011128214
0,M,DC,R,92,255,28.13166146681288
0,M,DC,G,91,219,27.341232132697975
0,M,DC,B,139,240,12.022404684421865
0,M,DC,R,98,235,30.360006964951847
0,M,DC,G,95,218,25.63862435523308
0,M,DC,B,155,235,10.329852522093251
0,M,DC,R,104,249,28.382049734720816
0,M,DC,G,101,222,23.067531281253068
0,M,DC,B,154,231,9.116373166673448
0,M,DC,R,85,233,32.22764639592278
0,M,DC,G,88,220,29.960992682159816
0,M,DC,B,121,235,13.410504907824679
0,M,DC,R,107,237,19.36288628106842
0,M,DC,G,96,218,19.36420621379387
0,M,DC,B,159,225,7.2515165212119745
0,M,DC,R,108,250,24.325924272791493
0,M,DC,G,97,221,20.083418901601394
0,M,DC,B,151,236,8.688032702745392
0,M,DC,R,87,246,35.111312566998265
0,M,DC,G,87,225,30.243504583385725
0,M,DC,B,136,241,14.437033250184625
0,M,DC,R,100,247,25.938504275512305
0,M,DC,G,96,223,21.02117491953011
0,M,DC,B,135,237,10.098310586771692
0,M,DC,R,94,239,24.39519564819962
0,M,DC,G,92,213,24.280641067140103
0,M,DC,B,137,227,9.924047372961878
0,M,DC,R,96,246,19.93922422221115
0,M,DC,G,90,218,23.05034117033801
0,M,DC,B,115,246,10.324365669038858
0,M,DC,R,94,247,30.75021016042496
0,M,DC,G,93,220,24.72300441760431
0,M,DC,B,137,234,11.640457540923665
0,M,DC,R,94,248,32.778105617822526
0,M,DC,G,89,224,28.592888989356684
0,M,DC,B,138,241,12.856123269195521
0,M,DC,R,104,255,32.57804501006391
0,M,DC,G,97,226,24.956236877178767
0,M,DC,B,144,239,12.43132109830727
0,M,DC,R,104,243,22.68162367350806
0,M,DC,G,98,220,20.281739505148312
0,M,DC,B,161,228,7.882047102132617
0,M,DC,R,110,248,20.597553460651508
0,M,DC,G,104,223,18.052105589333376
0,M,DC,B,162,234,7.00757946570178
0,M,DC,R,99,255,19.02442449282499
0,M,DC,G,93,231,17.735878789481195
0,M,DC,B,102,255,16.574918748120506
0,M,DC,R,135,255,17.717846197331486
0,M,DC,G,110,234,14.885256421215807
0,M,DC,B,139,255,15.707171839231105
0,M,DC,R,134,255,19.723282055976235
0,M,DC,G,112,231,17.421478470332765
0,M,DC,B,135,255,16.69002126831236
0,M,DC,R,133,255,17.568531734162562
0,M,DC,G,107,232,15.579337294699817
0,M,DC,B,133,255,15.711968389490199
0,M,DC,R,133,255,18.10289505513911
0,M,DC,G,114,235,16.643421748785805
0,M,DC,B,136,255,16.03224104052336
0,M,DC,R,138,255,16.981357544161803
0,M,DC,G,114,226,14.44545427741474
0,M,DC,B,144,255,15.23944702400265
0,M,DC,R,92,255,17.98267094453994
0,M,DC,G,87,228,16.14411871104875
0,M,DC,B,95,255,16.602179075175915
0,M,DC,R,98,255,17.750417653864076
0,M,DC,G,93,235,15.034792722585335
0,M,DC,B,100,255,15.199788035774176
0,M,DC,R,125,255,16.92400965760606
0,M,DC,G,113,230,14.397354613675397
0,M,DC,B,132,252,15.317832860446227
0,M,DC,R,121,255,16.776824530736587
0,M,DC,G,107,234,15.461092043946309
0,M,DC,B,124,255,15.410130231354326
0,M,DC,R,124,244,17.644619742151086
0,M,DC,G,111,226,15.977606916067359
0,M,DC,B,131,249,15.05962703218376
0,M,DC,R,116,255,16.651244242716174
0,M,DC,G,107,227,15.403230915057474
0,M,DC,B,124,255,15.461062972760583
0,M,DC,R,129,243,20.59257524875293
0,M,DC,G,118,226,19.76095669578198
0,M,DC,B,140,244,15.618360922964603
0,M,DC,R,129,255,17.89847657487218
0,M,DC,G,109,230,15.463116505252192
0,M,DC,B,139,251,15.582590288126418
0,M,DC,R,133,255,17.287537472444885
0,M,DC,G,119,235,15.929118681079187
0,M,DC,B,134,255,15.707067127447582
0,M,DC,R,134,255,17.80069916306716
0,M,DC,G,117,230,16.397439479024438
0,M,DC,B,136,255,15.331711800644213
0,M,DC,R,130,255,16.66375926901067
0,M,DC,G,113,233,14.537539584416438
0,M,DC,B,132,255,15.297552980097539
0,M,DC,R,117,255,17.411997278327334
0,M,DC,G,94,236,16.659528243667648
0,M,DC,B,126,255,15.961020239089786
0,M,DC,R,134,255,17.169254822660598
0,M,DC,G,115,232,14.88794815051147
0,M,DC,B,137,255,15.091716206399916
0,M,DC,R,125,255,16.889521961987963
0,M,DC,G,110,235,15.620212931116368
0,M,DC,B,135,255,15.910713862626617
0,M,DC,R,129,251,17.49317832228325
0,M,DC,G,118,228,15.563294541429364
0,M,DC,B,132,253,14.66649563265946
0,M,DC,R,130,255,17.177092933786774
0,M,DC,G,116,230,14.021969099508079
0,M,DC,B,132,251,15.141823286814688
0,M,DC,R,134,255,18.706771208063017
0,M,DC,G,118,236,16.721589857843814
0,M,DC,B,138,255,16.00357447261507
0,M,DC,R,122,255,18.05388035424781
0,M,DC,G,107,229,17.019650225564224
0,M,DC,B,126,255,16.013489496154158
0,M,DC,R,123,255,19.04114780188821
0,M,DC,G,108,235,17.233060383707066
0,M,DC,B,128,253,15.895287193952889
0,M,DC,R,94,255,32.641395483838565
0,M,DC,G,64,226,45.624474316311314
0,M,DC,B,101,255,26.72209017455225
0,M,DC,R,114,255,30.24441855613127
0,M,DC,G,56,252,42.216483416324564
0,M,DC,B,129,255,23.252856297069147
0,M,DC,R,93,255,30.687227663782565
0,M,DC,G,64,228,43.666341914452545
0,M,DC,B,106,255,25.616620247499128
0,M,DC,R,85,255,30.06566063342776
0,M,DC,G,59,223,36.06146978349377
0,M,DC,B,103,255,24.049224894207754
0,M,DC,R,116,255,28.799760488668817
0,M,DC,G,60,250,29.708170856226868
0,M,DC,B,129,255,22.16876060088116
0,M,DC,R,113,255,30.6672669750601
0,M,DC,G,53,253,33.57592638028439
0,M,DC,B,129,255,23.808309706003353
0,M,DC,R,99,255,29.538201808505537
0,M,DC,G,50,247,29.721071301561743
0,M,DC,B,106,255,23.604824692473052
0,M,DC,R,84,255,32.1947963682656
0,M,DC,G,57,236,38.576469912987605
0,M,DC,B,89,255,27.079064309440508
0,M,DC,R,116,255,28.950746321856375
0,M,DC,G,57,253,35.17094833303405
0,M,DC,B,128,255,22.71695030668277
0,M,DC,R,83,255,32.601813623347525
0,M,DC,G,60,230,42.5581984065605
0,M,DC,B,90,255,27.060439939602713
0,M,DC,R,101,255,29.174042476951417
0,M,DC,G,58,250,32.519610868894205
0,M,DC,B,134,255,21.689530007874595
0,M,DC,R,93,255,31.468356081921932
0,M,DC,G,62,226,42.595613706979584
0,M,DC,B,101,255,25.436142294554323
0,M,DC,R,92,255,30.13470987474875
0,M,DC,G,55,225,41.025578712792495
0,M,DC,B,102,255,25.458871193958064
0,M,DC,R,108,255,30.59631417551215
0,M,DC,G,65,252,42.02880295970061
0,M,DC,B,127,255,24.033130438991325
0,M,DC,R,111,255,32.28461735755425
0,M,DC,G,60,246,37.044904626840875
0,M,DC,B,112,255,25.677838115785537
0,M,DC,R,95,254,24.894252178367367
0,M,DC,G,50,197,23.149400255766675
0,M,DC,B,91,249,20.214288278293612
0,M,DC,R,97,255,31.681372230379637
0,M,DC,G,54,241,31.728273080147186
0,M,DC,B,109,255,24.7527176408649
0,M,DC,R,81,255,32.12180747177902
0,M,DC,G,58,223,37.99326323748531
0,M,DC,B,88,255,25.95343955372675
0,M,DC,R,79,255,32.76624844616591
0,M,DC,G,52,229,38.68594411132108
0,M,DC,B,83,255,27.900801045778973
0,M,DC,R,89,255,31.319674960126928
0,M,DC,G,55,227,38.863683972607106
0,M,DC,B,101,255,26.38728163050246
0,M,DC,R,86,255,31.74637275507552
0,M,DC,G,45,229,37.93076137803979
0,M,DC,B,88,255,26.59180693417613
0,M,DC,R,90,255,30.612127634289763
0,M,DC,G,56,230,35.54520010840301
0,M,DC,B,100,255,25.379086070064588
0,M,DC,R,87,255,32.39360013832496
0,M,DC,G,59,229,38.112667949092
0,M,DC,B,92,255,27.282531647472346
0,M,DC,R,99,255,31.17019777113165
0,M,DC,G,65,220,38.08143539307769
0,M,DC,B,107,255,23.116782210663168
0,M,DC,R,90,255,31.96479331447419
0,M,DC,G,71,228,44.51175342681468
0,M,DC,B,110,255,23.84123452085165
0,M,DC,R,110,255,27.99151142312753
0,M,DC,G,72,219,30.966479673183827
0,M,DC,B,134,255,19.487675217303124
0,M,DC,R,102,255,28.76619946405219
0,M,DC,G,74,217,30.720641442863915
0,M,DC,B,129,255,19.142597318920668
0,M,DC,R,119,255,31.5550662791268
0,M,DC,G,78,235,37.558369342419375
0,M,DC,B,147,255,21.831143424473648
0,M,DC,R,106,253,30.034200599626104
0,M,DC,G,71,220,42.83738998479094
0,M,DC,B,134,253,21.989256312688255
0,M,DC,R,102,255,31.71952190699969
0,M,DC,G,60,231,33.444501947888675
0,M,DC,B,132,255,23.969321175636942
0,M,DC,R,120,255,33.143878232520045
0,M,DC,G,72,249,42.62965841473684
0,M,DC,B,148,255,23.070912749576248
0,M,DC,R,104,255,32.53676389262404
0,M,DC,G,68,245,38.72064133099154
0,M,DC,B,131,255,25.990370055362167
0,M,DC,R,108,252,28.79825970278452
0,M,DC,G,71,221,40.07920648008793
0,M,DC,B,129,252,20.463260714283845
0,M,DC,R,123,255,29.080915815271425
0,M,DC,G,71,246,32.20115078480736
0,M,DC,B,139,255,21.699766700895875
0,M,DC,R,98,255,30.527660716977486
0,M,DC,G,71,221,32.564282926978755
0,M,DC,B,123,255,23.21222137739623
0,M,DC,R,112,255,28.28466587625945
0,M,DC,G,75,219,37.862271641467096
0,M,DC,B,134,255,19.684720495996807
0,M,DC,R,99,255,29.52279732521033
0,M,DC,G,63,220,33.35330380688632
0,M,DC,B,113,255,22.676181544583617
0,M,DC,R,116,255,31.85273096585795
0,M,DC,G,63,248,31.76942294274652
0,M,DC,B,143,255,21.681472189599766
0,M,DC,R,98,255,32.40733875674915
0,M,DC,G,75,241,33.514563801092606
0,M,DC,B,127,255,24.337644495181753
0,M,DC,R,113,255,31.754877211157947
0,M,DC,G,75,231,34.07152147128445
0,M,DC,B,143,255,21.536011649785696
0,M,DC,R,100,255,30.163985325482685
0,M,DC,G,73,221,36.00997138212293
0,M,DC,B,121,255,22.345618495743647
0,M,DC,R,61,255,44.17375315082082
0,M,DC,G,12,242,50.68779790539911
0,M,DC,B,88,255,31.27604402873269
0,M,DC,R,73,255,44.30450226813938
0,M,DC,G,5,255,54.989562999382656
0,M,DC,B,102,255,31.907405137887693
0,M,DC,R,77,255,40.2220715071663
0,M,DC,G,15,255,57.14488612028338
0,M,DC,B,114,255,27.926411536901973
0,M,DC,R,79,255,40.31161082935165
0,M,DC,G,18,255,48.73803103995161
0,M,DC,B,125,255,25.104685660832352
0,M,DC,R,76,255,44.62122730367439
0,M,DC,G,20,255,65.63338803370578
0,M,DC,B,95,255,35.40442014173035
0,M,DC,R,84,255,42.65550400214504
0,M,DC,G,18,255,61.890801206317846
0,M,DC,B,117,255,29.69403279724562
0,M,DC,R,102,255,33.404934614573776
0,M,DC,G,17,255,52.44383097041177
0,M,DC,B,121,255,23.58959875144519
0,M,DC,R,67,255,44.480379926445636
0,M,DC,G,8,255,73.74720237232356
0,M,DC,B,89,255,36.96528545425385
0,M,DC,R,65,255,39.39496305350423
0,M,DC,G,16,255,53.6321179677513
0,M,DC,B,89,255,28.88760920109711
0,M,DC,R,82,255,43.96413061648149
0,M,DC,G,12,255,59.56848049648207
0,M,DC,B,107,255,30.79197538199566
0,M,DC,R,104,255,28.62262599056973
0,M,DC,G,11,255,51.726688562406075
0,M,DC,B,113,255,31.51720395184078
0,M,DC,R,85,255,40.10706176718813
0,M,DC,G,19,255,47.327430551459855
0,M,DC,B,112,255,30.77682292919425
0,M,DC,R,104,255,26.313923055730235
0,M,DC,G,0,255,50.86265341801492
0,M,DC,B,74,255,35.010408415876974
0,M,DC,R,113,255,33.07964888890619
0,M,DC,G,10,255,54.074735008762474
0,M,DC,B,124,255,23.392207788577522
0,M,DC,R,113,255,31.244191347364076
0,M,DC,G,12,255,52.0062700883644
0,M,DC,B,130,255,24.26256286941182
0,M,DC,R,103,255,32.891642211575835
0,M,DC,G,4,255,58.4952556047345
0,M,DC,B,122,255,27.98597172571051
0,M,DC,R,120,255,27.135659095677806
0,M,DC,G,19,255,52.747550174696364
0,M,DC,B,160,255,16.91911330168432
0,M,DC,R,91,255,39.54184146950989
0,M,DC,G,14,255,60.14132611112344
0,M,DC,B,121,255,32.05320061182376
0,M,DC,R,119,255,26.94128502817083
0,M,DC,G,17,255,52.62947987118766
0,M,DC,B,146,255,17.758829330587268
0,M,DC,R,72,255,39.37672563045453
0,M,DC,G,5,255,53.53132703670258
0,M,DC,B,95,255,35.25206510338698
0,M,DC,R,106,255,33.80250017212588
0,M,DC,G,4,255,47.971307572871034
0,M,DC,B,114,255,26.47189932489024
0,M,DC,R,103,255,31.188403271436787
0,M,DC,G,0,255,48.10401815331135
0,M,DC,B,109,255,29.2722523467517
0,M,DC,R,104,255,33.683299629533806
0,M,DC,G,2,255,48.79509504971933
0,M,DC,B,107,255,30.13744799098027
0,M,DC,R,96,255,33.78816176376454
0,M,DC,G,7,255,48.072707496549455
0,M,DC,B,107,255,25.78002264319512
0,M,DC,R,104,255,23.331892579223222
0,M,DC,G,67,228,24.948017447284634
0,M,DC,B,95,255,21.486403065228437
0,M,DC,R,109,255,28.175561718113208
0,M,DC,G,62,237,34.851800545905476
0,M,DC,B,107,255,27.06842547132765
0,M,DC,R,104,255,26.270923424468997
0,M,DC,G,59,238,29.64410433125626
0,M,DC,B,99,255,25.273722417926827
0,M,DC,R,108,255,26.34607890024021
0,M,DC,G,67,245,29.915245868923925
0,M,DC,B,103,255,25.054126055179694
0,M,DC,R,103,255,21.94298955977553
0,M,DC,G,70,222,27.08685433726458
0,M,DC,B,106,255,20.91590353777783
0,M,DC,R,108,255,26.62773146395529
0,M,DC,G,65,236,30.843202603020874
0,M,DC,B,107,255,25.15102819305343
0,M,DC,R,108,255,26.18578725743501
0,M,DC,G,60,238,30.627066775533432
0,M,DC,B,112,255,25.2250989293323
0,M,DC,R,121,255,27.251052240696016
0,M,DC,G,78,252,36.07891009536205
0,M,DC,B,119,255,25.320682706689293
0,M,DC,R,120,255,24.449232458148135
0,M,DC,G,76,253,27.539307422888236
0,M,DC,B,121,255,23.600352486037625
0,M,DC,R,115,255,27.797845746168242
0,M,DC,G,68,240,32.34039089351929
0,M,DC,B,117,255,25.90077612418256
0,M,DC,R,58,255,43.358822234538216
0,M,DC,G,3,255,59.87048724537912
0,M,DC,B,73,255,39.1210342479807
0,M,DC,R,68,255,41.31417999462702
0,M,DC,G,0,255,53.886433036224005
0,M,DC,B,68,255,37.498346849332584
0,M,DC,R,62,255,40.72266267057029
0,M,DC,G,0,255,55.63244010862398
0,M,DC,B,43,255,37.42295913716795
0,M,DC,R,51,255,40.38493429450735
0,M,DC,G,1,233,59.81912217750205
0,M,DC,B,59,255,40.32185199092996
0,M,DC,R,74,255,38.00413263605993
0,M,DC,G,0,255,51.59663697724782
0,M,DC,B,76,255,36.16552632074781
0,M,DC,R,58,255,40.49059457371915
0,M,DC,G,0,255,52.01602963618555
0,M,DC,B,59,255,37.77442147854567
0,M,DC,R,55,255,43.379501114294996
0,M,DC,G,0,255,53.317388568345734
0,M,DC,B,58,255,40.642507380465744
0,M,DC,R,62,255,40.152775685459844
0,M,DC,G,0,255,55.75227385692095
0,M,DC,B,68,255,37.2636126248466
0,M,DC,R,65,255,35.27125127472031
0,M,DC,G,4,230,67.70775626748078
0,M,DC,B,62,255,38.545926809603586
0,M,DC,R,42,255,45.89944863750333
0,M,DC,G,0,233,62.31152474236933
0,M,DC,B,52,255,44.30254102691627
0,M,DC,R,66,255,40.49815463407248
0,M,DC,G,10,253,52.87798982314087
0,M,DC,B,65,255,41.63584001816154
0,M,DC,R,102,255,25.119842079842698
0,M,DC,G,55,230,27.079262376862417
0,M,DC,B,106,255,21.61616851350128
0,M,DC,R,84,255,34.68737505622336
0,M,DC,G,16,252,45.09737671605656
0,M,DC,B,77,255,35.275013674346866
0,M,DC,R,80,255,36.06904982523964
0,M,DC,G,16,253,45.37512614316942
0,M,DC,B,75,255,31.391921451013868
0,M,DC,R,89,255,37.68965207300638
0,M,DC,G,64,231,47.92455987454421
0,M,DC,B,105,255,30.482501366632516
0,M,DC,R,101,255,27.43509202808043
0,M,DC,G,64,240,41.19808412062647
0,M,DC,B,107,255,25.2155623289784
0,M,DC,R,94,255,32.56274120752749
0,M,DC,G,55,251,33.978637652157964
0,M,DC,B,116,255,27.36717279763572
0,M,DC,R,84,255,35.299094274843235
0,M,DC,G,60,247,39.14009183973362
0,M,DC,B,88,255,29.888648898821636
0,M,DC,R,103,255,34.4617469282616
0,M,DC,G,71,252,39.34215955122156
0,M,DC,B,132,255,26.207425515601813
0,M,DC,R,58,255,41.28067175791047
0,M,DC,G,0,255,50.55593303202876
0,M,DC,B,44,255,38.51553874036581
0,M,DC,R,98,255,36.38274103255241
0,M,DC,G,57,251,38.79847412231723
0,M,DC,B,111,255,29.21457047163712
0,M,DC,R,102,255,35.17023349322834
0,M,DC,G,65,252,36.711199832033685
0,M,DC,B,125,255,26.9625186543443
0,M,DC,R,72,255,38.521891055165234
0,M,DC,G,11,255,50.11591236688274
0,M,DC,B,76,255,35.53733892198268
0,M,DC,R,98,255,35.14217520419912
0,M,DC,G,48,252,37.86603269427595
0,M,DC,B,115,255,27.903873368060815
0,M,DC,R,49,255,39.08930338314734
0,M,DC,G,3,254,45.86042604853367
0,M,DC,B,59,255,33.87033766103308
0,M,DC,R,104,255,35.10485117312185
0,M,DC,G,67,252,39.641042316332
0,M,DC,B,118,255,26.70602742321366
0,M,DC,R,90,255,40.13162533711737
0,M,DC,G,62,248,48.548949779276576
0,M,DC,B,98,255,33.21292169883295
0,M,DC,R,85,255,36.99981508044059
0,M,DC,G,58,240,42.0118469663
0,M,DC,B,90,255,30.631282816291034
0,M,DC,R,89,255,36.99159261109533
0,M,DC,G,62,232,41.222464505962904
0,M,DC,B,105,255,29.30420609274189
0,M,DC,R,73,255,40.226793748180256
0,M,DC,G,9,255,63.27540330394786
0,M,DC,B,85,255,36.298515632636956
0,M,DC,R,88,255,36.65533476221204
0,M,DC,G,61,231,40.373424273544266
0,M,DC,B,103,255,29.602427185814577
0,M,DC,R,51,255,34.22326264312997
0,M,DC,G,13,233,48.320326725479674
0,M,DC,B,54,255,32.02697186698828
0,M,DC,R,97,255,32.16038324452578
0,M,DC,G,61,246,31.027507754829795
0,M,DC,B,106,255,26.71903161525801
0,M,DC,R,92,255,34.32900547857603
0,M,DC,G,53,244,37.295778933414624
0,M,DC,B,107,255,27.4966805526591
0,M,DC,R,95,255,26.882328827514506
0,M,DC,G,60,253,35.2267494727487
0,M,DC,B,104,255,23.757094462592445
0,M,DC,R,59,255,42.05358309102641
0,M,DC,G,3,243,55.46214548237762
0,M,DC,B,66,255,35.201392269400614
0,M,DC,R,91,255,35.77860042879983
0,M,DC,G,64,246,37.636494398090335
0,M,DC,B,96,255,30.083572203063945
0,M,DC,R,105,255,28.415290096794177
0,M,DC,G,59,242,27.331990369993058
0,M,DC,B,107,255,24.237133863894325
0,M,DC,R,95,255,31.464344348733803
0,M,DC,G,51,250,35.68459979418128
0,M,DC,B,100,255,27.397929031316103
0,M,DC,R,108,255,32.933569016407546
0,M,DC,G,58,254,35.75126219480445
0,M,DC,B,122,255,27.05392176888386
0,M,DC,R,99,255,35.495398559460476
0,M,DC,G,59,255,41.72776046488429
0,M,DC,B,106,255,29.122003515839747
0,M,DC,R,76,255,45.64793986649344
0,M,DC,G,11,255,56.4117995422855
0,M,DC,B,60,255,37.46541080707925
0,M,DC,R,101,255,36.2910964237687
0,M,DC,G,82,252,42.71101914797227
0,M,DC,B,125,255,23.650192208482526
0,M,DC,R,89,255,39.58906707766586
0,M,DC,G,20,229,59.72696181792317
0,M,DC,B,107,255,29.43302798883147
0,M,DC,R,101,255,33.742696829703846
0,M,DC,G,72,235,32.335575229315296
0,M,DC,B,123,255,25.1287356043203
0,M,DC,R,65,255,46.87658702938467
0,M,DC,G,0,255,49.999102304780834
0,M,DC,B,54,255,38.95409201898115
0,M,DC,R,79,255,44.67123690425675
0,M,DC,G,7,243,55.618792610166096
0,M,DC,B,96,255,34.28877917470347
0,M,DC,R,72,255,44.94808978675239
0,M,DC,G,0,255,47.64441421876986
0,M,DC,B,49,255,39.20470262607322
0,M,DC,R,98,255,39.23999325739188
0,M,DC,G,66,252,38.722904644609166
0,M,DC,B,118,255,27.955210215654205
0,M,DC,R,109,255,37.32626675017241
0,M,DC,G,72,252,42.054381119859656
0,M,DC,B,135,255,27.858126397383455
0,M,DC,R,95,255,35.87507377011869
0,M,DC,G,73,253,39.15039647626467
0,M,DC,B,109,255,26.9581973921878
0,M,DC,R,74,255,47.084276601131705
0,M,DC,G,22,235,69.02013366290038
0,M,DC,B,94,255,38.160068242556015
0,M,DC,R,105,255,35.578474239683004
0,M,DC,G,70,253,42.07316947621954
0,M,DC,B,130,255,24.843506029183285
0,M,DC,R,105,255,35.037806705918044
0,M,DC,G,22,252,44.076994054816915
0,M,DC,B,111,255,25.888832289931003
0,M,DC,R,97,255,35.32970948011456
0,M,DC,G,68,250,35.40693246449868
0,M,DC,B,128,255,24.758516961463794
0,M,DC,R,106,255,34.66792203464277
0,M,DC,G,70,250,31.298583558524573
0,M,DC,B,136,255,24.692372676132
0,M,DC,R,81,255,36.734575161747784
0,M,DC,G,17,235,63.2390066179423
0,M,DC,B,98,255,31.948996101430005
0,M,DC,R,116,255,33.35320615194537
0,M,DC,G,76,252,32.03603883401504
0,M,DC,B,139,255,21.577352660715977
0,M,DC,R,73,255,47.75351882440893
0,M,DC,G,12,255,52.89017522698751
0,M,DC,B,90,255,36.469263455080174
0,M,DC,R,79,255,42.84637502817721
0,M,DC,G,15,232,64.0268383334756
0,M,DC,B,101,255,36.21652060825735
0,M,DC,R,84,255,42.566448509419985
0,M,DC,G,18,234,61.160136401561466
0,M,DC,B,97,255,33.16054956943552
0,M,DC,R,103,255,30.76777191376775
0,M,DC,G,74,234,33.79686938976011
0,M,DC,B,122,255,24.505286132227823
0,M,DC,R,103,255,34.864784151357085
0,M,DC,G,71,253,36.54417060119766
0,M,DC,B,126,255,24.769352260454706
0,M,DC,R,120,255,24.21428344631263
0,M,DC,G,6,255,38.407803456856676
0,M,DC,B,105,255,23.358925061584177
0,M,DC,R,94,255,39.03321845815668
0,M,DC,G,68,241,37.40861778931923
0,M,DC,B,121,255,28.62267656774279
0,M,DC,R,95,255,35.81442021831499
0,M,DC,G,67,247,34.835517381649616
0,M,DC,B,115,255,27.740361218585342
0,M,DC,R,96,255,40.65459512735046
0,M,DC,G,69,251,42.313074025979475
0,M,DC,B,111,255,29.277461653455433
0,M,DC,R,88,255,35.598477485172566
0,M,DC,G,70,229,30.61401970759832
0,M,DC,B,111,255,26.150304526775443
0,M,DC,R,72,255,42.331686984123344
0,M,DC,G,23,233,65.02452916079314
0,M,DC,B,105,255,35.00163341090127
0,M,DC,R,90,255,40.406715924935426
0,M,DC,G,66,250,33.97907592168278
0,M,DC,B,113,255,29.335628913963554
0,M,DC,R,94,255,36.656874821077174
0,M,DC,G,66,253,40.19497394789652
0,M,DC,B,111,255,26.859263208224707
0,M,DC,R,101,255,36.27994579988275
0,M,DC,G,71,252,38.32971541617884
